complex_id,protein,ligand,ca_cluster,ligand_pose_cluster,cif_path
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1199504987_NPF2.14_Q9CAR9__holo_seed_1199504987_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1199504987/NPF2.14_Q9CAR9__holo/seed_1199504987/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1199504987_NPF2.14_Q9CAR9__holo_seed_1199504987_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1199504987/NPF2.14_Q9CAR9__holo/seed_1199504987/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1199504987_NPF2.14_Q9CAR9__holo_seed_1199504987_predictions_NPF2.14_Q9CAR9__holo_sample_4,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1199504987/NPF2.14_Q9CAR9__holo/seed_1199504987/predictions/NPF2.14_Q9CAR9__holo_sample_4.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1204678177_NPF2.14_Q9CAR9__holo_seed_1204678177_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1204678177/NPF2.14_Q9CAR9__holo/seed_1204678177/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1204678177_NPF2.14_Q9CAR9__holo_seed_1204678177_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1204678177/NPF2.14_Q9CAR9__holo/seed_1204678177/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1204678177_NPF2.14_Q9CAR9__holo_seed_1204678177_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1204678177/NPF2.14_Q9CAR9__holo/seed_1204678177/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1204678177_NPF2.14_Q9CAR9__holo_seed_1204678177_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1204678177/NPF2.14_Q9CAR9__holo/seed_1204678177/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1204678177_NPF2.14_Q9CAR9__holo_seed_1204678177_predictions_NPF2.14_Q9CAR9__holo_sample_4,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1204678177/NPF2.14_Q9CAR9__holo/seed_1204678177/predictions/NPF2.14_Q9CAR9__holo_sample_4.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1276595817_NPF2.14_Q9CAR9__holo_seed_1276595817_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1276595817/NPF2.14_Q9CAR9__holo/seed_1276595817/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1276595817_NPF2.14_Q9CAR9__holo_seed_1276595817_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1276595817/NPF2.14_Q9CAR9__holo/seed_1276595817/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1276595817_NPF2.14_Q9CAR9__holo_seed_1276595817_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1276595817/NPF2.14_Q9CAR9__holo/seed_1276595817/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1276595817_NPF2.14_Q9CAR9__holo_seed_1276595817_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1276595817/NPF2.14_Q9CAR9__holo/seed_1276595817/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1276595817_NPF2.14_Q9CAR9__holo_seed_1276595817_predictions_NPF2.14_Q9CAR9__holo_sample_4,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1276595817/NPF2.14_Q9CAR9__holo/seed_1276595817/predictions/NPF2.14_Q9CAR9__holo_sample_4.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1539319281_NPF2.14_Q9CAR9__holo_seed_1539319281_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1539319281/NPF2.14_Q9CAR9__holo/seed_1539319281/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1539319281_NPF2.14_Q9CAR9__holo_seed_1539319281_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1539319281/NPF2.14_Q9CAR9__holo/seed_1539319281/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1622091222_NPF2.14_Q9CAR9__holo_seed_1622091222_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1622091222/NPF2.14_Q9CAR9__holo/seed_1622091222/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1622091222_NPF2.14_Q9CAR9__holo_seed_1622091222_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1622091222/NPF2.14_Q9CAR9__holo/seed_1622091222/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1622091222_NPF2.14_Q9CAR9__holo_seed_1622091222_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1622091222/NPF2.14_Q9CAR9__holo/seed_1622091222/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1622091222_NPF2.14_Q9CAR9__holo_seed_1622091222_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1622091222/NPF2.14_Q9CAR9__holo/seed_1622091222/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1697345766_NPF2.14_Q9CAR9__holo_seed_1697345766_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1697345766/NPF2.14_Q9CAR9__holo/seed_1697345766/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1697345766_NPF2.14_Q9CAR9__holo_seed_1697345766_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1697345766/NPF2.14_Q9CAR9__holo/seed_1697345766/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1697345766_NPF2.14_Q9CAR9__holo_seed_1697345766_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1697345766/NPF2.14_Q9CAR9__holo/seed_1697345766/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1777049606_NPF2.14_Q9CAR9__holo_seed_1777049606_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1777049606/NPF2.14_Q9CAR9__holo/seed_1777049606/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1777049606_NPF2.14_Q9CAR9__holo_seed_1777049606_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1777049606/NPF2.14_Q9CAR9__holo/seed_1777049606/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1777049606_NPF2.14_Q9CAR9__holo_seed_1777049606_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1777049606/NPF2.14_Q9CAR9__holo/seed_1777049606/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-1777049606_NPF2.14_Q9CAR9__holo_seed_1777049606_predictions_NPF2.14_Q9CAR9__holo_sample_4,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-1777049606/NPF2.14_Q9CAR9__holo/seed_1777049606/predictions/NPF2.14_Q9CAR9__holo_sample_4.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-267842521_NPF2.14_Q9CAR9__holo_seed_267842521_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-267842521/NPF2.14_Q9CAR9__holo/seed_267842521/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-267842521_NPF2.14_Q9CAR9__holo_seed_267842521_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-267842521/NPF2.14_Q9CAR9__holo/seed_267842521/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-267842521_NPF2.14_Q9CAR9__holo_seed_267842521_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-267842521/NPF2.14_Q9CAR9__holo/seed_267842521/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-267842521_NPF2.14_Q9CAR9__holo_seed_267842521_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-267842521/NPF2.14_Q9CAR9__holo/seed_267842521/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-349480129_NPF2.14_Q9CAR9__holo_seed_349480129_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-349480129/NPF2.14_Q9CAR9__holo/seed_349480129/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-349480129_NPF2.14_Q9CAR9__holo_seed_349480129_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-349480129/NPF2.14_Q9CAR9__holo/seed_349480129/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-349480129_NPF2.14_Q9CAR9__holo_seed_349480129_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-349480129/NPF2.14_Q9CAR9__holo/seed_349480129/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-370347926_NPF2.14_Q9CAR9__holo_seed_370347926_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-370347926/NPF2.14_Q9CAR9__holo/seed_370347926/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-370347926_NPF2.14_Q9CAR9__holo_seed_370347926_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-370347926/NPF2.14_Q9CAR9__holo/seed_370347926/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-370347926_NPF2.14_Q9CAR9__holo_seed_370347926_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-370347926/NPF2.14_Q9CAR9__holo/seed_370347926/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-370347926_NPF2.14_Q9CAR9__holo_seed_370347926_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-370347926/NPF2.14_Q9CAR9__holo/seed_370347926/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-580379143_NPF2.14_Q9CAR9__holo_seed_580379143_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-580379143/NPF2.14_Q9CAR9__holo/seed_580379143/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-580379143_NPF2.14_Q9CAR9__holo_seed_580379143_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-580379143/NPF2.14_Q9CAR9__holo/seed_580379143/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-580379143_NPF2.14_Q9CAR9__holo_seed_580379143_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-580379143/NPF2.14_Q9CAR9__holo/seed_580379143/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-661940520_NPF2.14_Q9CAR9__holo_seed_661940520_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-661940520/NPF2.14_Q9CAR9__holo/seed_661940520/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-661940520_NPF2.14_Q9CAR9__holo_seed_661940520_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-661940520/NPF2.14_Q9CAR9__holo/seed_661940520/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-661940520_NPF2.14_Q9CAR9__holo_seed_661940520_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-661940520/NPF2.14_Q9CAR9__holo/seed_661940520/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-793437030_NPF2.14_Q9CAR9__holo_seed_793437030_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-793437030/NPF2.14_Q9CAR9__holo/seed_793437030/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-793437030_NPF2.14_Q9CAR9__holo_seed_793437030_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-793437030/NPF2.14_Q9CAR9__holo/seed_793437030/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-797160099_NPF2.14_Q9CAR9__holo_seed_797160099_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-797160099/NPF2.14_Q9CAR9__holo/seed_797160099/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-797160099_NPF2.14_Q9CAR9__holo_seed_797160099_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-797160099/NPF2.14_Q9CAR9__holo/seed_797160099/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-797160099_NPF2.14_Q9CAR9__holo_seed_797160099_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-797160099/NPF2.14_Q9CAR9__holo/seed_797160099/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-84390169_NPF2.14_Q9CAR9__holo_seed_84390169_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-84390169/NPF2.14_Q9CAR9__holo/seed_84390169/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-84390169_NPF2.14_Q9CAR9__holo_seed_84390169_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-84390169/NPF2.14_Q9CAR9__holo/seed_84390169/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-918245921_NPF2.14_Q9CAR9__holo_seed_918245921_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-918245921/NPF2.14_Q9CAR9__holo/seed_918245921/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-918245921_NPF2.14_Q9CAR9__holo_seed_918245921_predictions_NPF2.14_Q9CAR9__holo_sample_2,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-918245921/NPF2.14_Q9CAR9__holo/seed_918245921/predictions/NPF2.14_Q9CAR9__holo_sample_2.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-918245921_NPF2.14_Q9CAR9__holo_seed_918245921_predictions_NPF2.14_Q9CAR9__holo_sample_3,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-918245921/NPF2.14_Q9CAR9__holo/seed_918245921/predictions/NPF2.14_Q9CAR9__holo_sample_3.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-918245921_NPF2.14_Q9CAR9__holo_seed_918245921_predictions_NPF2.14_Q9CAR9__holo_sample_4,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-918245921/NPF2.14_Q9CAR9__holo/seed_918245921/predictions/NPF2.14_Q9CAR9__holo_sample_4.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-946226642_NPF2.14_Q9CAR9__holo_seed_946226642_predictions_NPF2.14_Q9CAR9__holo_sample_0,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-946226642/NPF2.14_Q9CAR9__holo/seed_946226642/predictions/NPF2.14_Q9CAR9__holo_sample_0.cif
NPF2.14_Q9CAR9__holo_protenix_protenix_NPF2.14_Q9CAR9__holo_protenix_results_seed-946226642_NPF2.14_Q9CAR9__holo_seed_946226642_predictions_NPF2.14_Q9CAR9__holo_sample_1,NPF2.14_Q9CAR9,ABA,0,0,results/abcfold/NPF2.14_Q9CAR9__holo/protenix_NPF2.14_Q9CAR9__holo/protenix_results_seed-946226642/NPF2.14_Q9CAR9__holo/seed_946226642/predictions/NPF2.14_Q9CAR9__holo_sample_1.cif
